brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Converse,WMNS CHUCK TAYLOR ALL STAR LIFT SPICE,"₹ 5,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A06896C,"Inspired by the iconic looks of '90s girl bands, these platform Chucks are sure to turn heads. Canvas can be as refined or edgy as you'd like, while a double-stacked sole takes you higher.  Platform canvas high top sneakers. Elevated platform for added height. Lace-up style for adjustable fit. Iconic star ankle patch.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-chuck-taylor-all-star-lift-spice,data/raw/superkicks/women-sneakers/images/converse/wmns chuck taylor all star lift spice,,
Reebok,WMNS CL NYLON FEEGOOFEEGOOCHALK,"₹ 5,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE2321,"Nylon and suede upper Padded foam insole Sleek, slim shape for a more feminine look and feel EVA midsole for shock absorption Rubber outsole for traction and grip The Reebok Classic Nylon Slim is imported.  Resurrect your commitment to the classics with the Women's Reebok Classic Nylon Slim Casual Shoes. Retro style and premium modern comfort collide in these sneakers, ensuring you feel good every step of the way.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-cl-nylon-feegoo-feegoo-chalk,data/raw/superkicks/women-sneakers/images/reebok/wmns cl nylon feegoofeegoochalk,,
Adidas Originals,RIVALRY 86 LOW 003 TALCCARBONCREAM WHITE,"₹ 11,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IF3402,"SHOES INSPIRED BY '80S BASKETBALL AND READY FOR TODAY. The best things start out good and become great as time goes along. That's the story with these adidas Rivalry shoes — born for the basketball court in the 1980s and a mainstream style statement today. They're designed with tonal 3-Stripes on a soft leather upper over a classic rubber outsole. Wear them to the skatepark, out with friends or on a walk in your neighborhood. They're yours to make your own.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/rivalry-86-low-003-talc-carbon-cream-white,data/raw/superkicks/women-sneakers/images/adidas originals/rivalry 86 low 003 talccarboncream white,,
Reebok,WMNS CLASSIC LEATHER SP FOGGRAY FAN,"₹ 7,599.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100034459,ADDITIONAL INFORMATION  Use only mild detergent Wash dark colors separately Wash and iron inside out do not iron print Wash with tight closures,women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-classic-leather-sp-fog-gray-fan,data/raw/superkicks/women-sneakers/images/reebok/wmns classic leather sp foggray fan,,
Adidas Originals,WMNS NIZZA TREK SHOES CLOUD WHITE  GUM  GREY ONE,"₹ 9,999.00",adidas India Marketing Private Ltd.,China,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GZ8858,"THE NIZZA SHOES GET REVAMPED WITH OUTDOOR INFLUENCE. Adventure comes in many forms. Embrace it all in these adidas shoes inspired by the outdoors. The thick, grippy outsole is ready for the day's journey. An evolution of the famed basketball sneaker, they're no longer limited to the hardwood. They're for every day, and everything.            Details      Regular fit Lace closure Canvas upper Textile lining Rubber platform outsole with tread Imported Product color: Cloud White / Gum / Grey One",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nizza-trek-shoes-cloud-white-gum-grey-one,data/raw/superkicks/women-sneakers/images/adidas originals/wmns nizza trek shoes cloud white  gum  grey one,,
Nike,WMNS AIR FORCE 1 07 FIREBERRYFIERCE PINK-FIREBERRY,"₹ 8,195.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD8959-600,"LEGENDARY STYLE REFINED.The radiance lives on in the Nike Air Force 1 ’07, the b-ball icon that puts a fresh spin on what you know best: crisp leather, bold colors and the perfect amount of flash to make you shine.The stitched leather overlays on the upper add heritage style, durability and support.Originally designed for hoops, Nike Air cushioning adds lightweight, all-day comfort.The low-cut silhouette adds a clean, streamlined look.The padded collar feels soft and comfortable.More Details  Foam midsole Perforations on the toe",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-fireberry-fierce-pink-fireberry,data/raw/superkicks/women-sneakers/images/nike/wmns air force 1 07 fireberryfierce pink-fireberry,,
Adidas Originals,WMNS FORUM XLG WHITEHALO BLUSH,"₹ 12,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IE7351,"HOOPS-STYLE SHOES WITH A BOLD PLATFORM SILHOUETTE AND VINTAGE TREATMENTS. These adidas shoes build on a classic design that hearkens back to the era of big hair and shoulder pads. Muted tones make these easy to outfit, and updated features like the double layered tongue add an extra dose of attitude. A platform outsole with vintage off-white tooling elevates your everyday casual look.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-forum-xlg-white-halo-blush,data/raw/superkicks/women-sneakers/images/adidas originals/wmns forum xlg whitehalo blush,,
Nike,WMNS AIR FORCE 1 SHADOW WHITESUNDIAL-SIREN RED-PHOTON DUST,"₹ 11,895.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ1847-100,"Everything you love about the AF1—but doubled! The Air Force 1 Shadow puts a playful twist on a hoops icon to highlight the best of AF1 DNA. With 2 eyestays, 2 mudguards, 2 backtabs and 2 Swoosh logos, you get a layered look with double the branding.Leather in the upper ages to soft perfection.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Featuring the same iconic shape as the original AF1, a slightly exaggerated midsole makes these sneakers instantly recognizable.Low-cut, padded collar looks sleek and feels great.Foam midsole and grooved outsole ensure the shoe is lightweight, flexible and comfortable.Rubber outsole with heritage hoops pivot circles adds durable traction.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-shadow-white-sundial-siren-red-photon-dust,data/raw/superkicks/women-sneakers/images/nike/wmns air force 1 shadow whitesundial-siren red-photon dust,,
Nike,WMNS DUNK LOW PREMIUM MF RUSH FUCHSIARUSH FUCHSIA-RUSH FUCHSIA,"₹ 9,392.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DV7415-500,"Created for the hardwood but taken to the streets, the '80s b-ball icon returns with classic details and throwback hoops flare. Channeling vintage style back onto the streets, its padded, low-cut collar lets you take your game anywhere—in comfort.Upper softens and gains vintage character with wear, featuring a durable construction reminiscent of '80s basketball style.Foam midsole offers lightweight, responsive cushioning.Rubber outsole with classic hoops pivot circle adds durability and traction.More Details  Low-cut collar Foam insole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-low-premium-mf-rush-fuchsia-rush-fuchsia-rush-fuchsia,data/raw/superkicks/women-sneakers/images/nike/wmns dunk low premium mf rush fuchsiarush fuchsia-rush fuchsia,,
Adidas Originals,WMNS GAZELLE ARCTIC FUSIONSILVER METALLICCLOUD WHITE,"₹ 10,999.00",Adidas,Vietnam,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,ID7004,"CASUAL SUEDE TRAINERS FOR EASY EVERYDAY WEAR. Lace-up a pair of adidas Gazelles and feel the vintage vibes. Bringing back the 1991 form, this reissue offers the signature suede upper in versatile colours. Contrasting details pop against the sleek silhouette and tie-in the rubber sole for a cohesive effortless style. Whatever the occasion, these shoes are ready to make a bold statement.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-gazelle-arctic-fusion-silver-metallic-cloud-white,data/raw/superkicks/women-sneakers/images/adidas originals/wmns gazelle arctic fusionsilver metalliccloud white,,
Jordan,WMNS AIR JORDAN 2 RETRO SUMMIT WHITEGYM RED-MED SOFT PINK,"₹ 17,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FB2372-100,"Crafted to the original '86 specs, this mellow AJ2 takes you back to simpler times. Dreamy colors evoke cotton candy clouds and evening hangs, and the mix of canvas and suede keeps the memories of summertime burning bright.Genuine and synthetic leather gives you style, structure and durability.Nike Air technology absorbs impact for cushioning with every step.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-summit-white-gym-red-med-soft-pink,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 2 retro summit whitegym red-med soft pink,,
Puma,WMNS RIDER FV BEACH DAYS WHITEICE BLUE,"₹ 7,999.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,39311202,"One foot in the past, one foot in the future: the Rider FV sneakers combine a throwback upper with fresh new details. Take your next step in old-school style. In this version, bring a dose of sunshine to your outfit. The sneakerscome with a summery pastel colour scheme and have a cushioned lining for maximum comfort, even if you’re on your feet all day.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-rider-fv-beach-days-white-ice-blue,data/raw/superkicks/women-sneakers/images/puma/wmns rider fv beach days whiteice blue,,
Nike,WMNS AIR FORCE 1 07 WHITEUNIVERSITY BLUE,"₹ 9,695.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2784-100,"The radiance lives on in the Air Force 1 ’07. This b-ball original puts a fresh spin on what you know best: durable stitched overlays, crisp leather and the perfect amount of gingham to make your look pop.Leather upper is easy to clean and easy to style.Originally designed for performance hoops, the Nike Air cushioning adds lightweight comfort that lasts.Padded, low-cut collar looks sleek and feels great.More Details  Perforations on the toe Foam midsole Rubber sole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-white-university-blue,data/raw/superkicks/women-sneakers/images/nike/wmns air force 1 07 whiteuniversity blue,,
Puma,RS-X EFEKT ENERGY LIGHT GREYBLACK,"₹ 11,999.00",Puma Spoarts india pvt. ltd,China,Puma Spoarts india pvt. ltd,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,39475602,"PUMA's RS series revives the 1980s high-quality cushioning with RS (Running System) foam, an improved EVA compound offering superior rebound and enhanced stability. Originally developed by the RS Computer, this technology offers excellent energy return and a secure, confident stride, blending vintage aesthetics with advanced performance.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/rs-x-efekt-energy-light-grey-black,data/raw/superkicks/women-sneakers/images/puma/rs-x efekt energy light greyblack,,
Toms,WMNS RESIDENT DEEP NAVY WALKING NAVY,"₹ 7,999.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10020148,"Our slipper-sneaker hybrid the Resident now comes in customer favorite Majolica blue and with a Heritage Canvas upper. With a knit collar for comfort and a pull tab at the heel, you'll have a hard time not living in these.  Heritage Canvas upper made primarily with jute—a preferred eco-fiber that requires less water and fewer chemicals Cut and buff EVA midsole Custom TOMS rubber outsole with traction OrthoLite® Eco LT Hybrid™ insoles made with 26% eco content (15% waste foam, 5% recycled content and 6% bio-oils) Part of the earthwise™ collection, products designed with the planet in mind. When you buy TOMS you help fund access to mental health resources for the millions of people who need them. Wear Good.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-resident-deep-navy-walking-navy,data/raw/superkicks/women-sneakers/images/toms/wmns resident deep navy walking navy,,
Jordan,WMNS AIR JORDAN 2 RETRO LOW SUMMIT WHITEVARSITY RED-ICE BLUE,"₹ 14,995.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DX4401-146,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and a Nike Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Leather in the upper feels luxurious and adds durability.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-low-summit-white-varsity-red-ice-blue,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 2 retro low summit whitevarsity red-ice blue,,
Nike,WMNS DUNK LOW PREMIUM WHITEUNIVERSITY RED-OBSIDIAN-WOLF GREY,"₹ 10,795.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2780-100,"The '80s b-ball icon returns with classic details and throwback hoops flair. Channeling vintage style back onto the streets, its padded, low-cut collar lets you take your game anywhere—in comfort.Leather and textile in the upper softens and gains vintage character with wear.Foam midsole offers lightweight, responsive cushioning.Rubber outsole with classic hoops pivot circle adds durability and traction.More Details  Low-cut collar Foam insole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-low-premi-um-white-university-red-obsidian-wolf-grey,data/raw/superkicks/women-sneakers/images/nike/wmns dunk low premium whiteuniversity red-obsidian-wolf grey,,
Adidas Originals,WMNS SUPERSTAR CORE BLACKCLOUD WHITE,"₹ 12,999.00",Adidas India Pvt. Ltd.,Indonesia,Adidas India Pvt. Ltd.,0.95 KG,Slide,1 Pair,Superkicks India Pvt. Ltd.,HQ9019,"SHELL-TOE SHOES WITH STATEMENT-MAKING PROPORTIONS. From '70s hardwood classic to everyday footwear staple, the adidas Superstar trainer is a boundary-breaking icon. This version of the shoes dials it up a notch with statement-making proportions emphasised through the interplay of the upper and midsole. The sleek leather upper is taken over by a thick, fluid midsole with double-layered foxing tape for a futuristic feel. A memory foam sockliner lets you stride in comfort and confidence.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/superstar-core-black-cloud-white-2,data/raw/superkicks/women-sneakers/images/adidas originals/wmns superstar core blackcloud white,,
Converse,WMNS RUN STAR LEGACY CX BLACKWHITE,"₹ 7,499.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A00869C,"The latest iteration of the best-selling Run Star Hike, the Run Star Legacy CX mixes bold platform styling with premium comfort. A lightweight CX midsole and sockliner keep you light on your feet, while distorted Chuck Taylor design elements keep them guessing. A winged tongue and heel bumper allow for easy on and off, so nothing can slow you down. PRODUCT DETAILS  High-top platforms with canvas upper A CX foam midsole and sockliner keep it lightweight and comfortable Distorted rubber pinstripe bumpers for style and easy-off functionality Exaggerated collar and canvas winged tongue for ease of entry Premium laces and a faux leather patch elevate the design",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-run-star-legacy-cx-black-white,data/raw/superkicks/women-sneakers/images/converse/wmns run star legacy cx blackwhite,,
Jordan,WMNS AIR JORDAN 2 RETRO LOW WHITEVARSITY ROYAL-BLACK-MUSLIN,"₹ 14,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DX4401-104,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and a Nike Air-Sole unit underfoot, this throwback serves the ultimate combo of wearability and style.Leather in the upper feels luxurious and adds durability.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-2-retro-low-white-varsity-royal-black-muslin,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 2 retro low whitevarsity royal-black-muslin,,
Nike,WMNS AIR FORCE 1 07 MID SUMMIT WHITEMINERAL-SAIL,"₹ 9,695.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD9625-103,"LEGENDARY AF1 STYLE.The Air Force 1 '07 Mid is everything you love best: crisp overlays, bold accents and the perfect amount of flash to let you shine. The padded, mid-height collar with classic hook-and-loop closure mixes style versatility with heritage b-ball comfort while perforations on the toe keep you cool.The crisp, easy to clean upper nods to legendary hoops style while the mid-height design locks in the fit. It's history, looks and the symbol of freshness all wrapped into 1.The leather overlays are smoother than backboard glass, durable and add comfort to every step.Originally designed for hoops, the Air cushioning delivers lasting comfort while the padded ankle and tongue pillow every step.More Details  Foam midsole Variable width lacing system Hook and loop closure lets you customize styling and fit Padded mid-height collar provides a comfortable fit Perforations on the toe Non-marking rubber sole adds traction and durability",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-07-mid-summit-white-mineral-sail,data/raw/superkicks/women-sneakers/images/nike/wmns air force 1 07 mid summit whitemineral-sail,,
Adidas Originals,WMNS CAMPUS 00S CRYSTAL WHITEPRELOVED BLUE,"₹ 10,999.00",Adidas India Pvt. Ltd.,China,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IF2989,"CLASSIC SHOES WITH AUTHENTIC 2000S SKATE VIBES. Proportions are changing, and personal style reigns supreme. With a new perspective on our Campus 80s, these adidas trainers show bold simplicity at its best with a clean suede upper and classic contrasting 3-Stripes. Updated proportions inspired by the 2000s skate era bring an authentic, self-defined vibe to your everyday style.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-campus-00s-crystal-white-preloved-blue,data/raw/superkicks/women-sneakers/images/adidas originals/wmns campus 00s crystal whitepreloved blue,,
Converse,WMNS CHUCK 70 PLUS SEASONAL COLOR SUNRISE PINKEGRET,"₹ 6,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A04366C,"An unanticipated update on an all-time classic, the Chuck 70 Plus mixes iconic features with future-forward styling. A fusion of cut-and-sew canvas comes together with bold, asymmetrical lines for a statement-making look. Spliced rubber and ankle patch details keep all eyes on you, while premium cushioning helps you stay light on your feet. WHY YOU SHOULD BE DOWN  High-top sneaker with cotton canvas upper OrthoLite cushioning for all-day comfort An asymmetrical, fused design and elongated tongue for standout style A split rubber outsole distorts heritage Chuck Taylor design elements A spliced Chuck Taylor ankle patch",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/chuck-70-plus-seasonal-color-sunrise-pink-egret,data/raw/superkicks/women-sneakers/images/converse/wmns chuck 70 plus seasonal color sunrise pinkegret,,
Nike,WMNS BLAZER LOW PLATFORM SAILSAIL-SAIL-BLACK,"₹ 8,195.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DJ0292-105,"GIVING RISE TO THE ORIGINAL FASHION STAPLE.Praised for its classic simplicity and comfort, the Nike Blazer Low Platform elevates the hoops icon. The lifted midsole/outsole lets you step confidently while the upper keeps the proportions you loved from the original.Elevated midsole with double-taped detailing offers a lifted stance for a confident and bold look.Low-cut, padded collar creates a sleek look that feels great.Exposed foam tongue adds a plush, DIY style.Vulcanized construction fuses the outsole to the midsole for a streamlined look and feel.Solid rubber sole with herringbone pattern adds traction, durability, and heritage styling.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-blazer-low-platform-sail-sail-sail-black,data/raw/superkicks/women-sneakers/images/nike/wmns blazer low platform sailsail-sail-black,,
Adidas Originals,WMNS NIZZA TREK SHOES CORE BLACKCLOUD WHITEGUM,"₹ 9,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GZ8857,"THE NIZZA SHOES GET REVAMPED WITH OUTDOOR INFLUENCE. Adventure comes in many forms. Embrace it all in these adidas shoes inspired by the outdoors. The thick, grippy outsole is ready for the day's journey. An evolution of the famed basketball sneaker, they're no longer limited to the hardwood. They're for every day, and everything.            Details      Regular fit Lace closure Canvas upper Textile lining Rubber platform outsole with tread Imported Product color: Core Black / Cloud White / Gum",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/nizza-trek-shoes-core-black-cloud-white-gum,data/raw/superkicks/women-sneakers/images/adidas originals/wmns nizza trek shoes core blackcloud whitegum,,
Nike,WMNS DUNK HIGH BLUE TINTLT SMOKE GREY-SUMMIT WHITE,"₹ 9,295.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DD1869-401,"BRINGING OLD SCHOOL BACK.Created for the hardwood but taken to the streets, the '80s b-ball icon returns with crisp leather and retro colors. The classic hoops design channels '80s vintage back onto the streets while the padded, high-top collar adds an old-school look rooted to comfort.The crisp leather on the upper ages to soft perfection and features durable overlays reminiscent of '80s b-ball.The foam midsole offers lightweight, responsive cushioning.The padded, high-top collar adds an old school look that feels comfortable.The bold color-blocking features retro colors for added throwback vibes.The rubber outsole with classic hoops pivot circle adds durability, tractions and heritage style.More Details  High collar Foam insole Perforations on toe",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-high-blue-tint-lt-smoke-grey-summit-white,data/raw/superkicks/women-sneakers/images/nike/wmns dunk high blue tintlt smoke grey-summit white,,
Jordan,WMNS AIR JORDAN 1 LOW SE TEAM GOLDSAIL,"₹ 10,295.00",Nike,China,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,FN3722-701,"It's all about the energy. Just like the original that debuted in 1985, the AJ1 Low offers a clean, classic look that's familiar yet always fresh. Featuring subtle earth tones, these Jordans are sure to maintain your high vibrations.Encapsulated Nike Air-Sole unit provides lightweight cushioning.Outsole enhances traction on a variety of surfaces.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-1-low-se-team-gold-sail,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 1 low se team goldsail,,
Nike,WMNS CORTEZ WHITECEDAR-RED STARDUST-SAIL,"₹ 7,495.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DN1791-103,"One word: tradition. From heritage running to fashion phenom, its retro appeal, sponge-soft midsole and see-saw detailing deliver decade after decade. This iteration offers easy-to-style colors with a vintage vibe.Inspired by the ’72 original, the foam midsole with iconic wedge insert delivers comfort from the get-go.Leather upper is easy to clean and easy to style.Rubber sole with herringbone pattern gives you plenty of traction.Padded, low-cut collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-cortez-white-cedar-red-stardust-sail,data/raw/superkicks/women-sneakers/images/nike/wmns cortez whitecedar-red stardust-sail,,
Jordan,WMNS AIR JORDAN 5 RETRO LOW INDIGO HAZEFIRE RED-METALLIC SILVER,"₹ 16,995.00",Nike India Pvt. Ltd.,China,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,FJ4563-500,"Chop the top off, why not? All the key elements of the original AJ5 are here, now in a low-profile design. The unmissable midsole is set off by reflective uppers that really help your kicks shine. And lace locks mean you only have to tie your shoes once. (Which is cool, but tying your shoes is a good pose for a 'fit pic—so you might have to pretend sometimes.)Synthetic leather, durable textile materials and plastic lace loops provide structure.Nike Air units in the forefoot and heel provide lightweight cushioning.Reflective design in the uppers lets you stand out from the crowd.More Details  This product is not intended for use as Personal Protective Equipment (PPE) Rubber outsole",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-jordan-5-retro-low-indigo-haze-fire-red-metallic-silver,data/raw/superkicks/women-sneakers/images/jordan/wmns air jordan 5 retro low indigo hazefire red-metallic silver,,
Adidas Originals,WMNS GAZELLE SHOES FLASH AQUA  LUCID PINK  CLOUD WHITE,"₹ 11,999.00",adidas India Marketing Private Ltd.,Vietnam,adidas India Marketing Private Ltd.,0.95Kg,Shoe,1 Pair,Superkicks India Pvt. Ltd.,ID7026,"FAN-FAVORITE SHOES WITH A DYNAMIC NEW LOOK. Bold and unapologetic, these statement-making adidas Gazelle shoes are sure to turn some heads. Inspired by the dynamic vitality of the digital world, this striking version puts an exciting spin on the beloved look. A smooth leather upper and plush inner lining add durability and comfort to the sophisticated design, while unique triple branding on the outsole adds a playful edge. Slip these on and show the world your creative side.            Details      Regular fit Lace closure Leather upper Synthetic lining Rubber outsole Imported Product color: Flash Aqua / Lucid Pink / Cloud White",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-gazelle-shoes-flash-aqua-lucid-pink-cloud-white,data/raw/superkicks/women-sneakers/images/adidas originals/wmns gazelle shoes flash aqua  lucid pink  cloud white,,
Nike,WMNS DUNK LOW VIVID SULFURWHITE-GUM LIGHT BROWN,"₹ 8,695.00",Nike,Indonesia,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DZ2777-700,"Created for the hardwood but taken to the streets, the '80s b-ball icon returns with a plaid print and throwback hoops flair. Channeling vintage style back onto the streets, its padded collar lets you take your game anywhere—in comfort.Textile upper features a durable construction reminiscent of '80s b-ball.Foam midsole offers lightweight, responsive cushioning.Rubber outsole with hoops pivot circle adds durable traction and heritage style.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-dunk-low-vivid-sulfur-white-gum-light-brown,data/raw/superkicks/women-sneakers/images/nike/wmns dunk low vivid sulfurwhite-gum light brown,,
Nike,WMNS AIR FORCE 1 LX HEMPHEMP-BLACK-SUMMIT WHITE,"₹ 11,895.00",Nike,Vietnam,Nike India Pvt. Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,DZ2789-200,"The radiance lives on with the b-ball original. Crossing hardwood comfort with off-court flair, it puts a fresh spin on what you know best: era-echoing, ‘80s construction and nothin’-but-net style.From tough stitching to pristine materials to the cupsole design, it delivers durable style that’s smoother than backboard glass.Originally designed for performance hoops, Nike Air cushioning delivers lasting comfort.Rubber outsole with heritage hoops pivot circles adds traction and durability.Low-cut, padded collar looks sleek and feels great.",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-air-force-1-lx-hemp-hemp-black-summit-white,data/raw/superkicks/women-sneakers/images/nike/wmns air force 1 lx hemphemp-black-summit white,,
Converse,WMNS RUN STAR HIKE FUTURE METALS WHITESILVERGRAVEL,"₹ 5,999.00",Converse,Vietnam,CAMP INDIA PVT LTD,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,A01312C,"This Run Star Hike combines the iconic design elements you know and love with a lightweight molded platform and jagged lug soles. This edition takes it even further, with pearlescent rubber, gold accents and a metal-studded Chuck Taylor All Star patch.Details Platform sneaker with cotton canvas upper Comfortable OrthoLite cushioning Mesh lining for breathability Pearlized rubber outsole and metal accents Chuck Taylor All Star logo with 3D zinc studs and foil stamped details",women-sneakers,https://www.superkicks.in/collections/women-sneakers,https://www.superkicks.in/products/wmns-run-star-hike-future-metals-white-silver-gravel,data/raw/superkicks/women-sneakers/images/converse/wmns run star hike future metals whitesilvergravel,,
