brand,title,price,manufacturer,country_of_origin,imported_by,weight,generic_name,unit_of_measurement,marketed_by,article_code,description,collection_name,collection_url,url,images_dir,s3_dir,product_dimensions
Reebok,EAMES CLASSIC LEATHER LIGHT SAGE,"₹ 9,599.00",Reebok India Pvt. Ltd.,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FZ5858,OLD-SCHOOL REEBOK SHOES DESIGNED IN COLLABORATION WITH EAMES Mid-century aesthetic meets retro '80s Reebok style. The legendary designers who started Eames inspired the look of these Classic Leather shoes. The clean trainers get a bump up with an Eames logo and signature sockliner. A supple leather upper adds a luxe touch. Details  Leather upper Lace closure Textile lining Rubber outsole Imported,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/eames-classic-leather-light-sage,data/raw/superkicks/men-sneakers/images/reebok/eames classic leather light sage,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/eames classic leather light sage,
Toms,TRVL LITE GREY SUEDE DARK GREY,"₹ 9,499.00",TOMS Shoes,China,V Retail Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,10020310,"The casual sneaker built for looking your best while traveling light. Made with a molded mesh sockliner and a unique, ultra-lightweight sole so you can wear them all day long.   Suede uppers. TOMS leather products support responsible manufacturing via the Leather Working Group. Outsole is TRVL LITE RMAT, made of blended EVA & rubber—offering a lightweight, cushion feel with increased durability, traction and rebound. Removable molded Dual-Density OrthoLite® EcoLT-Hybrid™ insole for enhanced comfort and breathability made with 26% eco content including 15% hybrid materials, 6% bio-oil and 5% recycled rubber. OrthoLite® Eco X40 Hybrid insole for high-rebound, long-term cushioning made with plant derived and recycled materials. Molded mesh sock-liner. TOMS is a proud member of the Fair Labor Association—working with suppliers that conduct their businesses ethically, engage with workers, ensure safe working conditions, and establish human rights compliance and social responsibility.  When you buy TOMS, you help fund access to mental health resources for the millions of people who them. Wear TOMS. WEAR GOOD..",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/trvl-lite-grey-suede-dark-grey,data/raw/superkicks/men-sneakers/images/toms/trvl lite grey suede dark grey,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/toms/trvl lite grey suede dark grey,
Asics,JAPAN S WHITEMIDNIGHT,"₹ 6,499.00",Asics India Pvt Ltd.,CAMBODIA,Asics India Pvt Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,1201A173.122,"The JAPAN S™ shoes are based on one of our throwback offerings from 1981. This reworked iteration is formed with a low-top silhouette that's complete with a court-inspired toe box and throwback colorways. Updated with a modified cupsole, this shoe is offers comfortable underfoot cushioning. Mimicking the aesthetic of a heritage basketball sneaker, this style is also paired with nostalgic branding, like the ASICS Stripes on the quarter-panels and ""ASICS"" lettering at the heel. The JAPAN S™ shoe's vintage basketball aesthetic is also paired with iconic court-specific details that are inspired by footwear worn by basketball players in the 1980s.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/japan-s-white-midnight,data/raw/superkicks/men-sneakers/images/asics/japan s whitemidnight,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/japan s whitemidnight,
Jordan,AIR JORDAN 2 RETRO BLACKCEMENT GREY-FIRE RED-SAIL,"₹ 17,295.00",Nike,Vietnam,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DR8884-001,"Making its debut in 1986, the AJ2 was the cool younger sibling of its famous predecessor—a sleeker and more pared-down version of the iconic AJ1. With premium leather and Nike Air underfoot, this throwback serves the ultimate combo of wearability and style.Leather feels luxurious and adds durability.Nike Air-Sole unit in the heel delivers lightweight, responsive cushioning.Rubber outsole offers traction on a variety of surfaces.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-jordan-2-retro-black-cement-grey-fire-red-sail,data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro blackcement grey-fire red-sail,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/jordan/air jordan 2 retro blackcement grey-fire red-sail,
Nike,LEBRON XX EP MULTI-COLOR,"₹ 19,295.00",Nike India Private Limited,China,Nike India Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV1190-901,"Nearly 2 decades into a career exceeding every lofty expectation, LeBron James has refused to settle for anything less than greatness, even when he was the one setting the standard for generations to come. Now, his latest signature shoe is lighter, low to the ground and turbo-like. It’s unlike any design LeBron has donned before—comfortable and supportive, yet low-cut, feathery-fast and created to stay ahead of today’s frenzied style of play. This version is made for outdoor court use with its extra-durable rubber outsole.  Pink Diamond Status Like LeBron early in his career, pink diamonds undergo enormous amounts of pressure during formation, only to flourish in the end. We took inspiration from the rose-colored hue and added it to his growing number of accolades to signify that pressure can bust pipes—or make championship rings. Smooth and Responsive The large forefoot Zoom Air unit is curved to bend in multiple directions. It provides energy return for fast and responsive cornering and offers a flexible court feel that moves naturally with your foot. A bottom-loaded Zoom Air unit in the heel adds cushioning. Breathable Up Top The airy, breathable fabric on the upper is made of a dimensional knit mesh that’s lightweight, yet durable and contained. All Game Freshness Soft, responsive, full-length Cushlon foam helps you stay fresh and fast all game long. Sturdy and Strong A carbon fiber midfoot shank keeps you steady and sturdy.  Details  Forefoot support wrap wedge Sphere liner collar Toggle laces Metal eyelets",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/lebron-xx-ep-multi-color,data/raw/superkicks/men-sneakers/images/nike/lebron xx ep multi-color,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/lebron xx ep multi-color,
Asics,GEL-LYTE V CREAMSLATE GREY,"₹ 9,599.00",Asics,Vietnam,Asics India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,1201A822.102,"The GEL-LYTE™ V sneaker from the SPRING IN JAPAN™ Collection draws inspiration from flowers that bloom during Japan's spring season. Its upper construction is formed with pigskin nubuck while a Kamon flower embroidery appears on the tongue. Neutral hues are offset with various colour pops that borrow influences from wisteria, cherry blossom, hydrangea, nemophila, and mustard flowers. The tooling retains its wavy design from when it first hit the running market in 1993. It also features GEL® technology in the rearfoot for comfort in everyday scenarios.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-v-cream-slate-grey,data/raw/superkicks/men-sneakers/images/asics/gel-lyte v creamslate grey,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte v creamslate grey,
Adidas Originals,CAMPUS 80S BURGUNDY,"₹ 7,149.00",adidas India Marketing Private Limited,Vietnam,adidas India Marketing Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FZ6152,"THESE SHOES PAY TRIBUTE TO THE TIMELESS CAMPUS DESIGN. An icon of adidas Originals. A favourite among subcultures and style pioneers. The Campus trainer has made an impact on culture with its low-key look and distinctively retro style. Honouring that legacy, this iteration of the shoes remains unchanged. It has a premium nubuck upper, a luxe leather lining, contrast 3-Stripes and a rubber outsole. All the details that Campus fans covet.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/campus-80s-burgundy,data/raw/superkicks/men-sneakers/images/adidas originals/campus 80s burgundy,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/campus 80s burgundy,
Adidas Originals,PUFFYLETTE EARTH STRATA,"₹ 7,999.00",adidas India Marketing Private Limited,China,adidas India Marketing Private Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,FZ6449,"ULTRA-COMFORTABLE SHOES MADE IN PART WITH RECYCLED MATERIALS. What's winter without a sleeping bag for your feet? These adidas Puffylette shoes have all the ease of the Adilette slide with the addition of a lightweight upper. PrimaLoft® insulation offers maximum cosiness both inside the house and out. Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/puffylette-earth-strata,data/raw/superkicks/men-sneakers/images/adidas originals/puffylette earth strata,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/puffylette earth strata,
Asics,GEL-LYTE III FAWNSALMON,"₹ 10,999.00",Asics India Pvt Ltd.,Vietnam,Asics India Pvt Ltd.,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,1201A762.701,"The GEL-LYTE™ III OG sneaker emerges once again with its original shape and tooling that it featured in the early 1990s. Designed by Shigeyuki Mitsui in 1990, the GEL-LYTE™ III silhouette retains its iconic split-tongue formation. It was a feature that initially debuted on the GEL-LD RACER™ shoe. Meanwhile, key components, like its signature GEL™ technology unit in the midsole, provide everyday comfort.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-iii-fawn-salmon,data/raw/superkicks/men-sneakers/images/asics/gel-lyte iii fawnsalmon,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte iii fawnsalmon,
Suicoke,MOTO-CAB-ECO BLACK BEIGE,"₹ 22,499.00",LEECH HK COMPANY LIMITED,HONG KONG,Superkicks India Pvt. Ltd.,0.95 KG,SLIDE,1 Pair,Superkicks India Pvt. Ltd.,OG-056CAB-ECO-BLK/BEI,"BLACK BROWN LEATHER MOTO-VS SLIDES FROM SUICOKE FEATURING ADJUSTABLE DOUBLE WEBBING STRAP WITH VELCRO CLOSURE AND LOGO TAG, OPEN TOE, SLIP-ON STYLE AND RIDGED RUBBER SOLE.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/moto-cab-eco-black-beige,data/raw/superkicks/men-sneakers/images/suicoke/moto-cab-eco black beige,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/suicoke/moto-cab-eco black beige,
Reebok,CLUB C 85 MID II CORE BLACK,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IG7145,"OLD-SCHOOL REEBOK SHOES REMADE WITH EMBOSSED LEATHER ACCENTS Everyone has a right to life, liberty and security of person. Make this message known with these Club C 85 Mid II shoes. The supple leather upper stays true to the original. Subtle contrast color details make them easy to wear with anything.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/club-c-85-mid-ii-core-black,data/raw/superkicks/men-sneakers/images/reebok/club c 85 mid ii core black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/club c 85 mid ii core black,
Nike,BLAZER LOW 77 VINTAGE WHITEPINE GREEN-SAIL-BLACK,"₹ 7,195.00",Nike India Pvt. Ltd.,India,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DA6364-115,"FROM B-BALL HISTORY TO FASHION STAPLE.Praised by the streets for its classic simplicity and comfort, the Nike Blazer Low '77 Vintage returns with its low-profile style and heritage b-ball looks. Featuring luscious suede details, a retro Swoosh design and a super-soft collar, it's the must-have wardrobe staple that will take you everywhere.Originally designed for performance hoops, the Nike Blazer Low offers durability and comfort that lasts. The nearly 1-to-1 remake features crisp leather on the upper with soft suede and synthetic details for added durability and throwback styling.The ultra-clean colors, simple lines and low-cut, padded collar creates a sleek look that feels great.The vulcanised construction fuses the outsole to midsole for a streamlined look that's durable and comfortable.The solid rubber outsole with herringbone pattern adds traction, durability and heritage styling.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-low-77-vintage-white-pine-green-sail-black,data/raw/superkicks/men-sneakers/images/nike/blazer low 77 vintage whitepine green-sail-black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/blazer low 77 vintage whitepine green-sail-black,
Adidas Originals,NMD_S1 WHITEGREY ONE,"₹ 19,999.00",Adidas,Vietnam,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,GW4652,"STRIPPED-BACK SHOES MADE IN PART WITH PARLEY OCEAN PLASTIC. These adidas shoes keep you firmly planted, even though they feel like you're walking on clouds. A sock-like upper hugs your feet for ultimate comfort while encapsulated BOOST cushioning with midsole plugs returns energy with every step. This look is all about embracing what grounds you, even in the ever-changing city. Designed to inspire you to experience more, they're get-out-there-and-go ready. This shoe's upper is made with a high-performance yarn which contains at least 50% Parley Ocean Plastic — reimagined plastic waste, intercepted on remote islands, beaches, coastal communities and shorelines, preventing it from polluting our ocean. The other 50% of the yarn is recycled polyester.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/nmd_s1-white-grey-one,data/raw/superkicks/men-sneakers/images/adidas originals/nmd_s1 whitegrey one,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/nmd_s1 whitegrey one,
Reebok,PUMP OMNI ZONE GRIZZLY BROWNDARK BROWN,"₹ 17,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,IE9342,"SHOES THAT SPARK ROMANCE AND IGNITE ATTRACTION FOR VALENTINE'S DAY Nothing says romance like chocolate. These men's Reebok shoes take design cues from chocolate-covered strawberries for a delicious look. The nubuck upper comes in dark, rich tones, and the outsole is a strawberry red with green-stem details. Each pair feels like a delicacy designed to evoke desire. The chocolate-inspired Pump rub away to switch colors from chocolate to strawberry red.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/pump-omni-zone-grizzly-brown-dark-brown,data/raw/superkicks/men-sneakers/images/reebok/pump omni zone grizzly browndark brown,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/pump omni zone grizzly browndark brown,
Adidas Originals,NIZZA RF HI CORE BLACKWHITEOFF WHITE,"₹ 8,999.00",Adidas,vietnam,Adidas India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,F34057,A REVISED VERSION OF AN ICONIC CANVAS HIGH TOP. The Nizza Hi RF reworks an '80s B-ball design from a fresh and modern point of view. These high top shoes show off an exaggerated toe bumper and high sidewalls that add streetwise swagger. The canvas upper is sturdy and naturally breathable. Stitched details add a refined touch.,men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/nizza-rf-hi-core-black-white-off-white,data/raw/superkicks/men-sneakers/images/adidas originals/nizza rf hi core blackwhiteoff white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/nizza rf hi core blackwhiteoff white,
Suicoke,MOTO-CAB OLIVE,"₹ 19,499.00",LEECH HK COMPANY LIMITED,HONG KONG,Superkicks India Pvt. Ltd.,0.95 KG,SLIDE,1 Pair,Superkicks India Pvt. Ltd.,OG-056CAB-OLI,"BROWN LEATHER MOTO-VS SLIDES FROM SUICOKE FEATURING ADJUSTABLE DOUBLE WEBBING STRAP WITH VELCRO CLOSURE AND LOGO TAG, OPEN TOE, SLIP-ON STYLE AND RIDGED RUBBER SOLE.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/moto-cab-olive,data/raw/superkicks/men-sneakers/images/suicoke/moto-cab olive,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/suicoke/moto-cab olive,
Suicoke,DEPA-CAB BLACK,"₹ 13,999.00",LEECH HK COMPANY LIMITED,HONG KONG,Superkicks India Pvt. Ltd.,0.95 KG,SLIDE,1 Pair,Superkicks India Pvt. Ltd.,OG-022CAB-BLK,"paisley print logo patch to the side adjustable sliding fastening touch-strap fastening moulded footbed EVA midsole flat rubber sole slip-on style When buying this unisex item, keep in mind that it is graded in standard men's sizing.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/depa-cab-black,data/raw/superkicks/men-sneakers/images/suicoke/depa-cab black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/suicoke/depa-cab black,
Nike,AIR FORCE 1 HIGH 07 LV8 HEMPFUCHSIA,"₹ 12,295.00",TKG TAEKWANG VINA JOINT STOCK,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DV0790-200,"Find out what moves you with the original high flyer. Crossing hardwood comfort with off-court flair, it brings you a playful story rooted to Nike's history of moving people. The textile upper, bungee lacing system and woven details nod to the fictional ""NIKE MOVING CO.,"" while the Sail midsole adds a classic aesthetic to the boundary-pushing icon. So, where to next?  Fun-loving ""NIKE MOVING CO."" details celebrate our history of moving people. Woven details throughout nod to moving blankets, while bungee-cord lacing symbolizes strapping down the goods. Celebrate the journey. From tough stitching to durable textile to the cupsole design, it delivers lasting style that’s smoother than backboard glass. Originally designed for performance hoops, the Air cushioning delivers lasting comfort while the padded ankle and tongue add to the soft ride. Removable hook and loop ankle strap lets you personalize your comfort and look. Rubber outsole with heritage pivot circles adds traction and durability.  Details  Embroidered Swoosh Metal hardware Graphic on sockliner",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-force-1-high-07-lv8-hemp-fuchsia,data/raw/superkicks/men-sneakers/images/nike/air force 1 high 07 lv8 hempfuchsia,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air force 1 high 07 lv8 hempfuchsia,
Asics,GEL-LYTE III OG GREYHONEY,"₹ 6,999.00","SHYANG YING CO.,LTD.",Vietnam,ASICS INDIA PVT. LTD,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,1201A832.021,"The GEL-LYTE™ III OG sneaker emerges once again with its original shape and tooling that it featured in the early 1990s. Designed by Shigeyuki Mitsui in 1990, the GEL-LYTE™ III silhouette retains its iconic split-tongue formation. It was a feature that initially debuted on the GEL-LD RACER™ shoe. Meanwhile, key components, like its signature GEL® technology unit in the midsole, provide everyday comfort.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gel-lyte-iii-og-grey-honey,data/raw/superkicks/men-sneakers/images/asics/gel-lyte iii og greyhoney,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/asics/gel-lyte iii og greyhoney,
Reebok,BB 4000 LI MID WHITEBLUE,"₹ 9,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,100032749,"Basketball-bred and street-ready, these Reebok mid top shoes bring that familiar look with an off-the-hardwood feel. Subtle suede details complement the leather upper so you can match them with your favorite basketball tee or a pair of jeans.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/bb-4000-li-mid-white-blue,data/raw/superkicks/men-sneakers/images/reebok/bb 4000 li mid whiteblue,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/bb 4000 li mid whiteblue,
Nike,WAFFLE DEBUT WHITELT PHOTO BLUE-SUMMIT WHITE,"₹ 6,295.00",Nike,Indonesia,Nike India Private Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DQ7684-100,"Retro gets modernized with these sleek sneaks inspired by the Nike Daybreak. Era-echoing suede and nylon are paired in complementary colors, and the updated wedge midsole gives you an extra lift. Style, comfort, iconic Waffle outsole—this is a perfect new addition to your daily rotation.Swoosh wraps around your heel to form a pull tab, adding aesthetic appeal to on-and-off functionality.Lifted foam midsoles give you an elevated look and all-day comfort.Soft suede overlays nod to vintage materials while textile underlays add durability.Rubber Waffle outsole adds durable traction and heritage style.More Details  Padded collar Exposed foam tongue Traditional lacing Perforations on heel",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/waffle-debut-white-lt-photo-blue-summit-white,data/raw/superkicks/men-sneakers/images/nike/waffle debut whitelt photo blue-summit white,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/waffle debut whitelt photo blue-summit white,
Nike,COSMIC UNITY 3 PALE VANILLASEA CORAL-TOPAZ GOLD,"₹ 13,995.00",Nike,Vietnam,Nike India Pvt. Ltd.,1.10 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV2757-200,"Better for your game, designed with sustainability in mind—2 things you care about—the Cosmic Unity 3 has a secure, lightweight design for a low-to-the-ground feel. It gives you cloud-like cushioning for explosive speed and quick changes in direction, the difference-makers in a game that’s becoming more extraterrestrial.Contained CushioningWe inserted foam in the midsole for a balance of cloud-like cushioning and stability to play all speeds all while getting lower to the ground to help increase quickness.Secure and Confident FitMidfoot Flymesh hugs the midfoot to help keep you contained. A newly implemented Flyknit collar offers plush support to help build confidence, all while helping reduce the weight of the shoe to increase lightweight agility. The Flyknit gives you a flexible, comfortable material that moves and contorts to your foot to complement the Flymesh.Stick and MoveA thin, durable outsole uses rubber to help provide the on-court traction you need to help you move off the ball and find the room necessary to shake free from the defense.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/cosmic-unity-3-pale-vanilla-sea-coral-topaz-gold,data/raw/superkicks/men-sneakers/images/nike/cosmic unity 3 pale vanillasea coral-topaz gold,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/cosmic unity 3 pale vanillasea coral-topaz gold,
Nike,BLAZER LOW 77 JUMBO SAILPRO GREEN,"₹ 8,595.00",Nike India Pvt. Ltd.,Vietnam,Nike India Pvt. Ltd.,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,DR9865-101,"They say, ""Don't fix what works."" We say, ""Perfect it."" The classic, streetwear superstar brings home the holidays with an open knit tongue that pairs perfectly with your favorite seasonal sweater. Its super soft, cozy lining peaks over the collar for a classic wintertime look. And for a bold finish, the oversized Swoosh, thick stitching and jumbo laces add playful cheer.  The warm liner and knit tongue, adds a wintertime finish to the look you love. Oversized Swoosh design and jumbo laces (so much easier to tie) add a bold look to any outfit. Capturing the essence of the classic Blazer, the stitched leather overlays and soft suede accent on the toe add heritage hoops style. Extra-thick thread for the stitching adds a bold, defiant touch. Raised herringbone pattern on the rubber outsole exaggerates the classic look. Plush, 4mm foam tongue is comfort to salivate over.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/blazer-low-77-jumbo-sail-pro-green,data/raw/superkicks/men-sneakers/images/nike/blazer low 77 jumbo sailpro green,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/blazer low 77 jumbo sailpro green,
Jordan,HYDRO XI WHITEMETALLIC GOLD-BLACK,"₹ 4,995.00",Nike India Pvt. Ltd.,china,Nike India Pvt. Ltd.,0.95 KG,Slide,1 Pair,Superkicks India Pvt. Ltd.,FN2452-170,"Whether you're walking off the court on across the yard, this slide is your best friend. Cushioned for your sole's comfort, strap in and get the ideal fit. What more could you want from a slide?Adjustable midfoot strap lets you customize the fit.Flex grooves on the outsole enhance flexibility.More Details  Embroidered Jumpman",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/hydro-xi-white-metallic-gold-black,data/raw/superkicks/men-sneakers/images/jordan/hydro xi whitemetallic gold-black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/jordan/hydro xi whitemetallic gold-black,
Reebok,CLASSIC LEATHER LEGACY AZ BLUE,"₹ 7,999.00",Reebok,Vietnam,Reebok India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,GY9796,"CLASSIC LEATHER LEGACY AZ SHOES INSPIRED BY TEAM COLOURS Lace up a deep cut from the '70s when you wear these Reebok shoes. Sharp, geometric lines level up your look. The colours and sockliner design are inspired by the community rec centre and take cues from the Union Jack. Get all the texture with a TPU clip and a mix of nylon, suede, and faux leather.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/classic-leather-legacy-az-blue,data/raw/superkicks/men-sneakers/images/reebok/classic leather legacy az blue,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/reebok/classic leather legacy az blue,
Adidas Originals,GAZELLE INDOOR BURGUNDYGREEN,"₹ 14,999.00",Adidas,China,adidas India Marketing Private Limited,0.95kg,Shoe,1 pair,Superkicks India Pvt. Ltd.,IG4996,"GAZELLE INDOOR SHOES TRIED-AND-TRUE TRAINERS WITH MODERN COLOURS. Shake up the iconic adidas Gazelle shoes with some playful colours. Originally released as an indoor football trainer, this stylish silhouette has gone on to shine in the fashion world. This pair shows off bold colours offset by the white laces, eyestay, tongue and lining.",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/gazelle-indoor-burgundy-green,data/raw/superkicks/men-sneakers/images/adidas originals/gazelle indoor burgundygreen,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/adidas originals/gazelle indoor burgundygreen,
Nike,AIR MAX TERRASCAPE 90 PHANTOMACTION GRAPE-LIGHT BONE,"₹ 13,995.00",Nike,Indonesia,Nike India Pvt. Ltd.,0.95 KG,Shoe,1 Pair,Superkicks India Pvt. Ltd.,DV7413-001,"Consider for a moment that pause when you see something new. Something exciting. That's the Nike Air Max Terrascape 90. A flashy new outsole with translucent rubber combines with a Crater Foam midsole to bring you the spa treatment. Go ahead, introduce yourself.Designed to Handle the GrindThe new outsole design features translucent rubber and wraps onto the mudguard for added durability. Breathable mesh on the upper keeps it light and airy, while overlays on the sides add toughness that can handle streets or trails.Classic Meets ModernTo put it bluntly, it's a classic made for today. Featuring the new Terrascape logo on the tongue, sleek triple-stitching around the collar and durable Crater Foam, it's tried and true—perfected.Perfectly 90Nothing as fly, nothing as comfortable, nothing as proven. Staying true to its original roots, it features the iconic Waffle outsole, stitched overlays and plastic accents on the eyestays.Perfecting the comfort, Crater Foam adds stability and a unique aesthetic to every step.Originally designed for performance running, the Max Air unit in the heel adds unbelievable cushioning.Low-top, padded collar looks sleek and feels great.Modern Swoosh extends around the back to form a pull tab for easy on and off.More Details  Pull the tab on the heel and tongue",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/air-mix-terrascape-90-phantom-action-grape-light-bone,data/raw/superkicks/men-sneakers/images/nike/air max terrascape 90 phantomaction grape-light bone,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/nike/air max terrascape 90 phantomaction grape-light bone,
Vans,COLDHEARTED COMFYCUSH AUTHENTIC BLACK,"₹ 5,999.00",Cravatex Brands Limited,Vietnam,Cravatex Brands Limited,0.95 KG,SHOE,1 Pair,Superkicks India Pvt. Ltd.,71002937,"Where Classics Meet ComfortVans has reinvigorated the classic Authentic silhouette by introducing ComfyCush technology: a new softer, cushiony outsole that gives the ComfyCush Authentic a first-class fit that feels like walking on a cloud.Featuring a co-molded construction of foam and rubber for the perfect combination of both comfort and grip, the Coldhearted ComfyCush Authentic keeps it comfy at all times while still maintaining the timeless aesthetic of our original lace-up shoe. This old school look also comes equipped with rubber outsoles offering durability and traction, simplified one-piece interiors with added arch support, and moisture-wicking lining materials throughout the interior of the shoe.Along with newly constructed textile uppers that focus on tongue stabilization, the ComfyCush Authentic gives a retro nod to the Vans sport styles of the early 90s, and provides an experience where comfort is vital.• One-piece constructed interior for a comfy fit• Vans ComfyCush foam for increased comfort• Added arch support• Rubber outsoles for durability and traction• Textile uppers that focus on tongue stabilization• Allover skull heart print• Moisture-wicking lining materials",men-sneakers,https://www.superkicks.in/collections/men-sneakers,https://www.superkicks.in/products/coldhearted-comfycush-authentic-black,data/raw/superkicks/men-sneakers/images/vans/coldhearted comfycush authentic black,s3://sneakers-ml/data/raw/superkicks/men-sneakers/images/vans/coldhearted comfycush authentic black,
